Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
protein oligomerization (GO:0051259)	3/218	0.102736031661534388259582328828400932252407073974609375	0.184517828929620597566696460489765740931034088134765625	0.1575488028668056983416789762486587278544902801513671875	0.263598602375212431869755391744547523558139801025390625	-1.2216613466345234	2.7800032510330377	BLM;RAD51;TRA2B
negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)	1/29	0.1391552359902278601655467582531855441629886627197265625	0.21804142419330485580530876177363097667694091796875	0.170288705242892579594382596042123623192310333251953125	0.27050458694905465950597545088385231792926788330078125	-1.4072670106694083	2.775362973945609	BRCA1
nuclear-transcribed mRNA poly(A) tail shortening (GO:0000289)	1/30	0.1435950242170324908652645490292343311011791229248046875	0.2224756989550884522799378828494809567928314208984375	0.1754411247911556170908653484730166383087635040283203125	0.275522311887928472717845806982950307428836822509765625	-1.4280824288192062	2.7715627886389136	EIF4E
positive regulation of mitochondrial outer membrane permeabilization involved in apoptotic signaling pathway (GO:1901030)	1/38	0.178306522834479619366021552195888943970203399658203125	0.25562200680212743275632192307966761291027069091796875	0.2155373423651946451773397939177812077105045318603515625	0.310283965779894754799528300281963311135768890380859375	-1.606938433217609	2.7707654756860265	E2F1
histone exchange (GO:0043486)	1/37	0.174044970560684131299922228208743035793304443359375	0.2521280391141147436684377680649049580097198486328125	0.2106327477678300308383541050716303288936614990234375	0.307061663940022266938711936745676212012767791748046875	-1.5732969959544136	2.750817856565075	MIS18A
positive regulation of insulin secretion (GO:0032024)	1/32	0.1524066845599989783455185943239484913647174835205078125	0.2304442429561472660548560043025645427405834197998046875	0.1856512280835311001769838412656099535524845123291015625	0.28256607622405283120059493739972822368144989013671875	-1.459523206182701	2.745659105281815	POLR2D
lysosome organization (GO:0007040)	1/32	0.1524066845599989783455185943239484913647174835205078125	0.2304442429561472660548560043025645427405834197998046875	0.1856512280835311001769838412656099535524845123291015625	0.28256607622405283120059493739972822368144989013671875	-1.4543144622967674	2.7358604018306387	CLN6
transcription elongation from RNA polymerase II promoter (GO:0006368)	2/96	0.0877435933030850934155608911169110797345638275146484375	0.1662660248644647620341885385641944594681262969970703125	0.12345922196558280214961911269710981287062168121337890625	0.226287327263176962777180278862942941486835479736328125	-1.1214660425852325	2.7289041765344617	NCBP1;POLR2D
cardiac muscle tissue development (GO:0048738)	1/37	0.174044970560684131299922228208743035793304443359375	0.2521280391141147436684377680649049580097198486328125	0.2106327477678300308383541050716303288936614990234375	0.307061663940022266938711936745676212012767791748046875	-1.5584656013447888	2.7248860298121933	POLR2D
positive regulation of intrinsic apoptotic signaling pathway (GO:2001244)	1/34	0.161128551856988211365973029387532733380794525146484375	0.23995652873529926818463309245998971164226531982421875	0.19573629226590927299156419394421391189098358154296875	0.292757095142301526635719710611738264560699462890625	-1.479736951123222	2.701337895702016	SFPQ
negative regulation of fat cell differentiation (GO:0045599)	1/33	0.156778785494664674171616525200079195201396942138671875	0.2355090016887245452092969344448647461831569671630859375	0.190709294989523048258206472382880747318267822265625	0.28835913093601839296553634994779713451862335205078125	-1.425234939024408	2.640845577547565	E2F1
negative regulation of cell proliferation (GO:0008285)	4/364	0.1187375181535656187836735853124991990625858306884765625	0.2042107236044110318839983619909617118537425994873046875	0.1943415268481930857635830989238456822931766510009765625	0.292757095142301526635719710611738264560699462890625	-1.2372109836169758	2.6362985927928633	POLR2D;E2F1;CDC6;EEF1E1
maturation of LSU-rRNA (GO:0000470)	1/23	0.11203379489272617675066356923707644455134868621826171875	0.1945109353539542229594161426575738005340099334716796875	0.138698784280187670248096765135414898395538330078125	0.24263508844964476462990887739579193294048309326171875	-1.2018435076160563	2.63078101039015	MAK16
RNA biosynthetic process (GO:0032774)	1/27	0.1302071670616354037708362056946498341858386993408203125	0.2132065223686968324923185491570620797574520111083984375	0.1598881637401670108289408744894899427890777587890625	0.264946573487902681254269054988981224596500396728515625	-1.283906987521031	2.617409381458704	PRIM1
positive regulation of establishment of protein localization to mitochondrion (GO:1903749)	2/111	0.1119074768401520925120706806410453282296657562255859375	0.1945109353539542229594161426575738005340099334716796875	0.155153087934073841136495275350171141326427459716796875	0.260220348937973355862851576603134162724018096923828125	-1.1865668547371269	2.598679717439456	MIS18A;E2F1
regulation of type I interferon-mediated signaling pathway (GO:0060338)	1/40	0.1867644116849530300239479174706502817571163177490234375	0.262839528460901361572865653215558268129825592041015625	0.2252563027175384646749733974502305500209331512451171875	0.31961417900989541607259525335393846035003662109375	-1.5378004607315607	2.5802865989257495	ABCE1
protein K11-linked ubiquitination (GO:0070979)	1/29	0.1391552359902278601655467582531855441629886627197265625	0.21804142419330485580530876177363097667694091796875	0.170288705242892579594382596042123623192310333251953125	0.27050458694905465950597545088385231792926788330078125	-1.304887860024225	2.573454379591875	ANAPC10
negative regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902042)	1/32	0.1524066845599989783455185943239484913647174835205078125	0.2304442429561472660548560043025645427405834197998046875	0.1856512280835311001769838412656099535524845123291015625	0.28256607622405283120059493739972822368144989013671875	-1.3652144488197886	2.568245209247551	BRCA1
regulation of intracellular estrogen receptor signaling pathway (GO:0033146)	1/31	0.148012135504940633978776531876064836978912353515625	0.2262751894555618814575126407362404279410839080810546875	0.1805619016823624967127415175127680413424968719482421875	0.2778803431236358534306418732739984989166259765625	-1.3412862292696912	2.5624750468510515	BRCA1
centromere complex assembly (GO:0034508)	1/37	0.174044970560684131299922228208743035793304443359375	0.2521280391141147436684377680649049580097198486328125	0.2106327477678300308383541050716303288936614990234375	0.307061663940022266938711936745676212012767791748046875	-1.4465357847770823	2.5291832865359822	MIS18A
regulation of ubiquitin protein ligase activity (GO:1904666)	1/37	0.174044970560684131299922228208743035793304443359375	0.2521280391141147436684377680649049580097198486328125	0.2106327477678300308383541050716303288936614990234375	0.307061663940022266938711936745676212012767791748046875	-1.422157310622359	2.486558949113955	ANAPC10
cellular glucose homeostasis (GO:0001678)	1/34	0.161128551856988211365973029387532733380794525146484375	0.23995652873529926818463309245998971164226531982421875	0.19573629226590927299156419394421391189098358154296875	0.292757095142301526635719710611738264560699462890625	-1.357059059747065	2.477382930809319	TRA2B
positive regulation of mitotic cell cycle phase transition (GO:1901992)	1/41	0.19096096807897378067053750783088617026805877685546875	0.26496792960355597390531556811765767633914947509765625	0.230071033606678965188763186233700253069400787353515625	0.322472787468996269222287764932843856513500213623046875	-1.4899679723919472	2.466919451195825	DTL
histone deacetylation (GO:0016575)	1/37	0.174044970560684131299922228208743035793304443359375	0.2521280391141147436684377680649049580097198486328125	0.2106327477678300308383541050716303288936614990234375	0.307061663940022266938711936745676212012767791748046875	-1.401502778245702	2.450445706269909	SFPQ
positive regulation of cytokinesis (GO:0032467)	1/35	0.165456096657538631600203871130361221730709075927734375	0.2437743343078021263092836079522385261952877044677734375	0.2007324086100423510270474025674047879874706268310546875	0.297652562981843893386013633062248118221759796142578125	-1.3613553552397881	2.4491455300632183	CDC6
regulation of ubiquitin-protein transferase activity (GO:0051438)	1/32	0.1524066845599989783455185943239484913647174835205078125	0.2304442429561472660548560043025645427405834197998046875	0.1856512280835311001769838412656099535524845123291015625	0.28256607622405283120059493739972822368144989013671875	-1.2966180246587526	2.4392014257779335	UBE2N
gluconeogenesis (GO:0006094)	1/42	0.1951360780786157989030726866985787637531757354736328125	0.26806964205233307918518903534277342259883880615234375	0.2348561732407820901169515082074212841689586639404296875	0.32587473034012137684811705184984020888805389404296875	-1.4827019354867053	2.4228211483306596	POLR2D
regulation of protein ubiquitination (GO:0031396)	2/102	0.09720635953622014380215432538534514605998992919921875	0.17849160434433131161569008327205665409564971923828125	0.1359400744094188817623347631524666212499141693115234375	0.240857926710021652549897908102138899266719818115234375	-1.0326312357288332	2.406979914326826	UBE2N;BRCA1
ribosomal small subunit biogenesis (GO:0042274)	1/45	0.2075338122381150951500927703818888403475284576416015625	0.2784579888476457210089165528188459575176239013671875	0.2490358375266347457088755845688865520060062408447265625	0.336758833132885737615680454837274737656116485595703125	-1.5222635738714316	2.3937001047407644	LSM6
embryonic organ morphogenesis (GO:0048562)	1/34	0.161128551856988211365973029387532733380794525146484375	0.23995652873529926818463309245998971164226531982421875	0.19573629226590927299156419394421391189098358154296875	0.292757095142301526635719710611738264560699462890625	-1.3062958870918249	2.3847120801587525	POLR2D
organic hydroxy compound transport (GO:0015850)	1/37	0.174044970560684131299922228208743035793304443359375	0.2521280391141147436684377680649049580097198486328125	0.2106327477678300308383541050716303288936614990234375	0.307061663940022266938711936745676212012767791748046875	-1.3588351079479977	2.3758437781821007	POLR2D
base-excision repair (GO:0006284)	1/38	0.178306522834479619366021552195888943970203399658203125	0.25562200680212743275632192307966761291027069091796875	0.2155373423651946451773397939177812077105045318603515625	0.310283965779894754799528300281963311135768890380859375	-1.3766059379143487	2.3736144008704154	UNG
regulation of extrinsic apoptotic signaling pathway via death domain receptors (GO:1902041)	1/40	0.1867644116849530300239479174706502817571163177490234375	0.262839528460901361572865653215558268129825592041015625	0.2252563027175384646749733974502305500209331512451171875	0.31961417900989541607259525335393846035003662109375	-1.4062285695985346	2.359521164036777	BRCA1
positive regulation of cell division (GO:0051781)	1/42	0.1951360780786157989030726866985787637531757354736328125	0.26806964205233307918518903534277342259883880615234375	0.2348561732407820901169515082074212841689586639404296875	0.32587473034012137684811705184984020888805389404296875	-1.438089629380334	2.349922046951368	CDC6
epithelial to mesenchymal transition (GO:0001837)	1/38	0.178306522834479619366021552195888943970203399658203125	0.25562200680212743275632192307966761291027069091796875	0.2155373423651946451773397939177812077105045318603515625	0.310283965779894754799528300281963311135768890380859375	-1.3514377357465035	2.330218098802937	HNRNPAB
